date,segment,user_uid,Body Map Soreness,Body Map Pain,Sleep_Duration_h,Meals,Snacks,Drinks,Fatigue,RPE_Physical,RPE_Mental,Good_stress,Bad_stress
9/30/22,Back Calf (Left),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back Calf (Right),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back Hamstring (Left),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back Hamstring (Right),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Front Quad (Left),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Front Quad (Right),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back body_map_calf_left,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back body_map_calf_right,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back body_map_hamstring_left,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Back body_map_hamstring_right,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Front body_map_quad_left,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Front body_map_quad_right,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,,8l06q1c60kw91azx,NA,NA,9,3,2,4,8,7,5,0,0
10/1/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back Posterior Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back Posterior Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front Outer Leg / Shin (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_posterior_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_posterior_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front body_map_outer_leg_shin_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,,8l06q1c60kw91azx,NA,NA,9,2,2,4,6,0,0,0,0
10/2/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Lateral Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Lateral Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Lower Back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Posterior Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Posterior Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back Traps / Mid Back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Lateral Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Lateral Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_lateral_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_lateral_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_lower_back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_mid_back_traps,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_posterior_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_posterior_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_lateral_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_lateral_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,,8l06q1c60kw91azx,NA,NA,7,3,1,3,4,0,0,0,0
10/3/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Front Foot / Ankle (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Front body_map_foot_ankle_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,,8l06q1c60kw91azx,NA,NA,8,3,2,3,5,6,4,0,0
10/4/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,,8l06q1c60kw91azx,NA,NA,8,3,1,3,4,4,3,0,0
10/5/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,,8l06q1c60kw91azx,NA,NA,8,3,2,4,4,4,3,0,0
10/6/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,,8l06q1c60kw91azx,NA,NA,10,3,2,4,3,4,3,0,0
10/7/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,,8l06q1c60kw91azx,NA,NA,8,3,1,4,6,0,0,0,0
10/9/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Lateral Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Lateral Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Lower Back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Posterior Hip (Left),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Posterior Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Traps / Mid Back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Lateral Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Lateral Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_lateral_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_lateral_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_lower_back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_mid_back_traps,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_posterior_hip_left,8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_posterior_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_lateral_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_lateral_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,,8l06q1c60kw91azx,NA,NA,10,3,2,4,3,3,2,0,0
10/10/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Posterior Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Posterior Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Traps / Mid Back,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front Quad (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front Quad (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_mid_back_traps,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_posterior_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_posterior_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front body_map_quad_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Front body_map_quad_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,,8l06q1c60kw91azx,NA,NA,8,3,2,5,7,7,6,0,0
10/11/22,Back Calf (Left),8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Calf (Right),8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Hamstring (Left),8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Hamstring (Right),8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Posterior Hip (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Posterior Hip (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Front Quad (Left),8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Front Quad (Right),8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_calf_left,8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_calf_right,8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_hamstring_left,8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_hamstring_right,8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_posterior_hip_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_posterior_hip_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Front body_map_quad_left,8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Front body_map_quad_right,8l06q1c60kw91azx,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,,8l06q1c60kw91azx,NA,NA,8,3,2,4,5,5,3,0,0
10/13/22,,8l06q1c60kw91azx,NA,NA,8,3,2,4,4,2,2,0,0
10/13/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Front body_map_anterior_hip_groin_adductors_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Front body_map_anterior_hip_groin_adductors_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,,8l06q1c60kw91azx,NA,NA,9,3,2,4,3,3,2,0,0
10/14/22,Back Calf (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back Calf (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back Hamstring (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back Hamstring (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Front Anterior Hip / Groin / Adductors (Left),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Front Anterior Hip / Groin / Adductors (Right),8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Front Quad (Left),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Front Quad (Right),8l06q1c60kw91azx,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back body_map_calf_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back body_map_calf_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back body_map_hamstring_left,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/22,Back body_map_hamstring_right,8l06q1c60kw91azx,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
